key,text,tag,file,type,protected_text,translated
AutoFocusSearchDesc,Automatically focus the search box to start typing each time the build menu is opened,AutoFocusSearchDesc,MintMenus.xml,keyed,Automatically focus the search box to start typing each time the build menu is opened,每次打开构建菜单时自动聚焦搜索框以开始输入
OverrideArchitectTab,Override architect tab,OverrideArchitectTab,MintMenus.xml,keyed,Override architect tab,覆盖架构师选项卡
OverrideArchitectTabDesc,Make the mint build menu the default architect tab (hold ctrl for default),OverrideArchitectTabDesc,MintMenus.xml,keyed,Make the mint build menu the default architect tab (hold ctrl for default),将 mint 构建菜单设置为默认的架构选项卡（按住 ctrl 进行默认设置）
ResearchMenu,Research,ResearchMenu,MintMenus.xml,keyed,Research,研究
MintListWidth,List width,MintListWidth,MintMenus.xml,keyed,List width,列表宽度
OverrideResearchTab,Override research tab,OverrideResearchTab,MintMenus.xml,keyed,Override research tab,覆盖研究选项卡
OverrideResearchTabDesc,Make the mint research menu the default research tab (hold ctrl for default),OverrideResearchTabDesc,MintMenus.xml,keyed,Make the mint research menu the default research tab (hold ctrl for default),将薄荷研究菜单设置为默认研究选项卡（按住 ctrl 进行默认设置）
UnlockedThings,Unlocks Things,UnlockedThings,MintMenus.xml,keyed,Unlocks Things,解锁事物
HideFinishedProjects,Hide finished research projects,HideFinishedProjects,MintMenus.xml,keyed,Hide finished research projects,隐藏已完成的研究项目
HideLockedProjects,Hide locked research projects,HideLockedProjects,MintMenus.xml,keyed,Hide locked research projects,隐藏锁定的研究项目
PinnedRes,Pinned,PinnedRes,MintMenus.xml,keyed,Pinned,已固定
MintResourceReadout,Mint Resource Readout,MintResourceReadout,MintMenus.xml,keyed,Mint Resource Readout,造币厂资源读数
MintExperimental,Extras,MintExperimental,MintMenus.xml,keyed,Extras,附加功能
Autoprojectstep,Auto project step,Autoprojectstep,MintMenus.xml,keyed,Auto project step,自动项目步骤
AutoprojectstepDesc,Automatically start the next research project step to complete the target project,AutoprojectstepDesc,MintMenus.xml,keyed,Automatically start the next research project step to complete the target project,自动启动下一个研究项目步骤以完成目标项目
MintBills,Bills,MintBills,MintMenus.xml,keyed,Bills,账单
ListWidth,List Width,ListWidth,MintMenus.xml,keyed,List Width,列表宽度
RowHeight,Row Height,RowHeight,MintMenus.xml,keyed,Row Height,行高
InfocardWidth,Infocard Width,InfocardWidth,MintMenus.xml,keyed,Infocard Width,信息卡宽度
TopOffset,Top Offset,TopOffset,MintMenus.xml,keyed,Top Offset,顶部偏移
MaxHeight,Max Height,MaxHeight,MintMenus.xml,keyed,Max Height,最大高度
MintPlants,Plants,MintPlants,MintMenus.xml,keyed,Plants,植物
BoxSizeX,Box Width,BoxSizeX,MintMenus.xml,keyed,Box Width,箱体宽度
BoxSizeY,Box Height,BoxSizeY,MintMenus.xml,keyed,Box Height,盒子高度
MintResetAll,Reset All,MintResetAll,MintMenus.xml,keyed,Reset All,全部重置
MintMenus.label,mint menus,label,MainButtons.xml,def,mint menus,作为菜单
MintMenus.description,Search all buildings of all mods.,description,MainButtons.xml,def,Search all buildings of all mods.,搜索所有模组的所有建筑物。
MintResearch.label,mint research,label,MainButtons.xml,def,mint research,薄荷研究
MintResearch.description,Search research projects.,description,MainButtons.xml,def,Search research projects.,搜索研究项目。
MintDesignators.label,mint designators,label,MainButtons.xml,def,mint designators,铸币厂指示符
MintDesignators.description,Quick select designators.,description,MainButtons.xml,def,Quick select designators.,快速选择指示符。
MintBillMenu.label,mint bill menu,label,MainButtons.xml,def,mint bill menu,薄荷钞票菜单
MintBillMenu.description,View all bills.,description,MainButtons.xml,def,View all bills.,查看所有账单。
MintGearMenu.label,mint gear menu,label,MainButtons.xml,def,mint gear menu,薄荷齿轮菜单
MintGearMenu.description,View all pawns gear.,description,MainButtons.xml,def,View all pawns gear.,查看所有典当装备。
MintMenus_BuildMenu.label,Mint Build Menu,label,MainButtons.xml,def,Mint Build Menu,薄荷构建菜单
MintMenus_MintResearch.label,Mint Research Menu,label,MainButtons.xml,def,Mint Research Menu,薄荷研究菜单
MintMenus_MintWheel.label,Mint Wheel,label,MainButtons.xml,def,Mint Wheel,薄荷轮
MintMenus_MintBillMenu.label,Mint Bill Menu,label,MainButtons.xml,def,Mint Bill Menu,薄荷钞票菜单
MintMenus_PinningHide.label,Hide resource readout (except pins),label,MainButtons.xml,def,Hide resource readout (except pins),隐藏资源读数（引脚除外）
MintMenus_MintGearMenu.label,Mint Gear Menu,label,MainButtons.xml,def,Mint Gear Menu,薄荷齿轮菜单
